Entity,Code,Year,Solar PV (Terawatt-hours)
Philippines,PHL,1967,0
Philippines,PHL,1968,0
Philippines,PHL,1969,0
Philippines,PHL,1970,0
Philippines,PHL,1971,0
Philippines,PHL,1972,0
Philippines,PHL,1973,0
Philippines,PHL,1974,0
Philippines,PHL,1975,0
Philippines,PHL,1976,0
Philippines,PHL,1977,0
Philippines,PHL,1978,0
Philippines,PHL,1979,0
Philippines,PHL,1980,0
Philippines,PHL,1981,0
Philippines,PHL,1982,0
Philippines,PHL,1983,0
Philippines,PHL,1984,0
Philippines,PHL,1985,0
Philippines,PHL,1986,0
Philippines,PHL,1987,0
Philippines,PHL,1988,0
Philippines,PHL,1989,0
Philippines,PHL,1990,0
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,0
Philippines,PHL,2005,0.001517
Philippines,PHL,2006,0.0013759999999999998
Philippines,PHL,2007,0.0013089999999999998
Philippines,PHL,2008,0.001304
Philippines,PHL,2009,0.001252
Philippines,PHL,2010,0.0012538
Philippines,PHL,2011,0.0012116
Philippines,PHL,2012,0.00132
Philippines,PHL,2013,0.001414
Philippines,PHL,2014,0.016517
Philippines,PHL,2015,0.138534
Philippines,PHL,2016,0.9523470772808537
Poland,POL,1965,0
Poland,POL,1966,0
Poland,POL,1967,0
Poland,POL,1968,0
Poland,POL,1969,0
Poland,POL,1970,0
Poland,POL,1971,0
Poland,POL,1972,0
Poland,POL,1973,0
Poland,POL,1974,0
Poland,POL,1975,0
Poland,POL,1976,0
Poland,POL,1977,0
Poland,POL,1978,0
Poland,POL,1979,0
Poland,POL,1980,0
Poland,POL,1981,0
Poland,POL,1982,0
Poland,POL,1983,0
Poland,POL,1984,0
Poland,POL,1985,0
Poland,POL,1986,0
Poland,POL,1987,0
Poland,POL,1988,0
Poland,POL,1989,0
Poland,POL,1990,0
Poland,POL,1991,0
Poland,POL,1992,0
Poland,POL,1993,0
Poland,POL,1994,0
Poland,POL,1995,0
Poland,POL,1996,0
Poland,POL,1997,0
Poland,POL,1998,0
Poland,POL,1999,0
Poland,POL,2000,0
Poland,POL,2001,0
Poland,POL,2002,0
Poland,POL,2003,0
Poland,POL,2004,0
Poland,POL,2005,0
Poland,POL,2006,0
Poland,POL,2007,0
Poland,POL,2008,0
Poland,POL,2009,0
Poland,POL,2010,0
Poland,POL,2011,0.0002
Poland,POL,2012,0.0011
Poland,POL,2013,0.0015
Poland,POL,2014,0.007
Poland,POL,2015,0.057
Poland,POL,2016,0.124
Portugal,PRT,1965,0
Portugal,PRT,1966,0
Portugal,PRT,1967,0
Portugal,PRT,1968,0
Portugal,PRT,1969,0
Portugal,PRT,1970,0
Portugal,PRT,1971,0
Portugal,PRT,1972,0
Portugal,PRT,1973,0
Portugal,PRT,1974,0
Portugal,PRT,1975,0
Portugal,PRT,1976,0
Portugal,PRT,1977,0
Portugal,PRT,1978,0
Portugal,PRT,1979,0
Portugal,PRT,1980,0
Portugal,PRT,1981,0
Portugal,PRT,1982,0
Portugal,PRT,1983,0
Portugal,PRT,1984,0
Portugal,PRT,1985,0
Portugal,PRT,1986,0
Portugal,PRT,1987,0
Portugal,PRT,1988,0
Portugal,PRT,1989,0.0010101010101009982
Portugal,PRT,1990,0
Portugal,PRT,1991,0
Portugal,PRT,1992,0
Portugal,PRT,1993,0
Portugal,PRT,1994,0
Portugal,PRT,1995,0
Portugal,PRT,1996,0.001
Portugal,PRT,1997,0.001
Portugal,PRT,1998,0.0008
Portugal,PRT,1999,0.0011
Portugal,PRT,2000,0.0014
Portugal,PRT,2001,0.0016
Portugal,PRT,2002,0.0018
Portugal,PRT,2003,0.0026
Portugal,PRT,2004,0.0029
Portugal,PRT,2005,0.0038
Portugal,PRT,2006,0.005
Portugal,PRT,2007,0.024
Portugal,PRT,2008,0.041
Portugal,PRT,2009,0.16
Portugal,PRT,2010,0.215
Portugal,PRT,2011,0.282
Portugal,PRT,2012,0.393
Portugal,PRT,2013,0.479139885
Portugal,PRT,2014,0.6273166149999999
Portugal,PRT,2015,0.796154916
Portugal,PRT,2016,0.816
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0.0025193835616438356
Qatar,QAT,2013,0.005025
Qatar,QAT,2014,0.0067
Qatar,QAT,2015,0.008375
Qatar,QAT,2016,0.009237739726027398
Romania,ROU,1965,0
Romania,ROU,1966,0
Romania,ROU,1967,0
Romania,ROU,1968,0
Romania,ROU,1969,0
Romania,ROU,1970,0
Romania,ROU,1971,0
Romania,ROU,1972,0
Romania,ROU,1973,0
Romania,ROU,1974,0
Romania,ROU,1975,0
Romania,ROU,1976,0
Romania,ROU,1977,0
Romania,ROU,1978,0
Romania,ROU,1979,0
Romania,ROU,1980,0
Romania,ROU,1981,0
Romania,ROU,1982,0
Romania,ROU,1983,0
Romania,ROU,1984,0
Romania,ROU,1985,0
Romania,ROU,1986,0
Romania,ROU,1987,0
Romania,ROU,1988,0
Romania,ROU,1989,0
Romania,ROU,1990,0
Romania,ROU,1991,0
Romania,ROU,1992,0
Romania,ROU,1993,0
Romania,ROU,1994,0
Romania,ROU,1995,0
Romania,ROU,1996,0
Romania,ROU,1997,0
Romania,ROU,1998,0
Romania,ROU,1999,0
Romania,ROU,2000,0
Romania,ROU,2001,0
Romania,ROU,2002,0
Romania,ROU,2003,0
Romania,ROU,2004,0
Romania,ROU,2005,0
Romania,ROU,2006,0
Romania,ROU,2007,0
Romania,ROU,2008,0
Romania,ROU,2009,0.0010101010101009982
Romania,ROU,2010,0.0020202020202019963
Romania,ROU,2011,0.001
Romania,ROU,2012,0.008
Romania,ROU,2013,0.42
Romania,ROU,2014,1.2953
Romania,ROU,2015,1.982
Romania,ROU,2016,1.844
Russia,RUS,1985,0
Russia,RUS,1986,0
Russia,RUS,1987,0
Russia,RUS,1988,0
Russia,RUS,1989,0
Russia,RUS,1990,0
Russia,RUS,1991,0
Russia,RUS,1992,0
Russia,RUS,1993,0
Russia,RUS,1994,0
Russia,RUS,1995,0
Russia,RUS,1996,0
Russia,RUS,1997,0
Russia,RUS,1998,0
Russia,RUS,1999,0
Russia,RUS,2000,0
Russia,RUS,2001,0
Russia,RUS,2002,0
Russia,RUS,2003,0
Russia,RUS,2004,0
Russia,RUS,2005,0
Russia,RUS,2006,0
Russia,RUS,2007,0
Russia,RUS,2008,0
Russia,RUS,2009,0
Russia,RUS,2010,0
Russia,RUS,2011,0.0012
Russia,RUS,2012,0.004211506849315069
Russia,RUS,2013,0.0108
Russia,RUS,2014,0.0258
Russia,RUS,2015,0.042
Russia,RUS,2016,0.0908482191780822
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0.0003
Saudi Arabia,SAU,2012,0.00075
Saudi Arabia,SAU,2013,0.037950000000000005
Saudi Arabia,SAU,2014,0.0526125
Saudi Arabia,SAU,2015,0.07245
Saudi Arabia,SAU,2016,0.08302684931506848
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0.0013121532605999998
Singapore,SGP,2010,0.0032692858301999993
Singapore,SGP,2011,0.0055443252383999995
Singapore,SGP,2012,0.009104056884000001
Singapore,SGP,2013,0.014420490591
Singapore,SGP,2014,0.0275473095066
Singapore,SGP,2015,0.0528429432258
Singapore,SGP,2016,0.08844173999999999
Slovakia,SVK,1965,0
Slovakia,SVK,1966,0
Slovakia,SVK,1967,0
Slovakia,SVK,1968,0
Slovakia,SVK,1969,0
Slovakia,SVK,1970,0
Slovakia,SVK,1971,0
Slovakia,SVK,1972,0
Slovakia,SVK,1973,0
Slovakia,SVK,1974,0
Slovakia,SVK,1975,0
Slovakia,SVK,1976,0
Slovakia,SVK,1977,0
Slovakia,SVK,1978,0
Slovakia,SVK,1979,0
Slovakia,SVK,1980,0
Slovakia,SVK,1981,0
Slovakia,SVK,1982,0
Slovakia,SVK,1983,0
Slovakia,SVK,1984,0
Slovakia,SVK,1985,0
Slovakia,SVK,1986,0
Slovakia,SVK,1987,0
Slovakia,SVK,1988,0
Slovakia,SVK,1989,0
Slovakia,SVK,1990,0
Slovakia,SVK,1991,0
Slovakia,SVK,1992,0
Slovakia,SVK,1993,0
Slovakia,SVK,1994,0
Slovakia,SVK,1995,0
Slovakia,SVK,1996,0
Slovakia,SVK,1997,0
Slovakia,SVK,1998,0
Slovakia,SVK,1999,0
Slovakia,SVK,2000,0
Slovakia,SVK,2001,0
Slovakia,SVK,2002,0
Slovakia,SVK,2003,0
Slovakia,SVK,2004,0
Slovakia,SVK,2005,0
Slovakia,SVK,2006,0
Slovakia,SVK,2007,0
Slovakia,SVK,2008,0
Slovakia,SVK,2009,0
Slovakia,SVK,2010,0.017
Slovakia,SVK,2011,0.397
Slovakia,SVK,2012,0.424
Slovakia,SVK,2013,0.588
Slovakia,SVK,2014,0.597
Slovakia,SVK,2015,0.506
Slovakia,SVK,2016,0.532
South & Central America,,1965,0
South & Central America,,1966,0
South & Central America,,1967,0
South & Central America,,1968,0
South & Central America,,1969,0
South & Central America,,1970,0
South & Central America,,1971,0
South & Central America,,1972,0
South & Central America,,1973,0
South & Central America,,1974,0
South & Central America,,1975,0
South & Central America,,1976,0
South & Central America,,1977,0
South & Central America,,1978,0
South & Central America,,1979,0
South & Central America,,1980,0
South & Central America,,1981,0
South & Central America,,1982,0
South & Central America,,1983,0
South & Central America,,1984,0
South & Central America,,1985,0
South & Central America,,1986,0
South & Central America,,1987,0
South & Central America,,1988,0
South & Central America,,1989,0
South & Central America,,1990,0
South & Central America,,1991,0
South & Central America,,1992,0
South & Central America,,1993,0
South & Central America,,1994,0
South & Central America,,1995,0
South & Central America,,1996,0
South & Central America,,1997,0
South & Central America,,1998,0.0486387482982277
South & Central America,,1999,0.04985511783419058
South & Central America,,2000,0.051055821069209376
South & Central America,,2001,0.05289677371246988
South & Central America,,2002,0.05347522991617802
South & Central America,,2003,0.05757275783290705
South & Central America,,2004,0.06014791157538411
South & Central America,,2005,0.06357699352082084
South & Central America,,2006,0.0669426607683743
South & Central America,,2007,0.07083516282284641
South & Central America,,2008,0.08340106703811696
South & Central America,,2009,0.08912099324361378
South & Central America,,2010,0.13195223504929768
South & Central America,,2011,0.22563606252156826
South & Central America,,2012,0.4617024859253409
South & Central America,,2013,0.7240190068752708
South & Central America,,2014,1.3802047746272093
South & Central America,,2015,3.08097942994507
South & Central America,,2016,5.1484981113617865
South Africa,ZAF,1965,0
South Africa,ZAF,1966,0
South Africa,ZAF,1967,0
South Africa,ZAF,1968,0
South Africa,ZAF,1969,0
South Africa,ZAF,1970,0
South Africa,ZAF,1971,0
South Africa,ZAF,1972,0
South Africa,ZAF,1973,0
South Africa,ZAF,1974,0
South Africa,ZAF,1975,0
South Africa,ZAF,1976,0
South Africa,ZAF,1977,0
South Africa,ZAF,1978,0
South Africa,ZAF,1979,0
South Africa,ZAF,1980,0
South Africa,ZAF,1981,0
South Africa,ZAF,1982,0
South Africa,ZAF,1983,0
South Africa,ZAF,1984,0
South Africa,ZAF,1985,0
South Africa,ZAF,1986,0
South Africa,ZAF,1987,0
South Africa,ZAF,1988,0
South Africa,ZAF,1989,0
South Africa,ZAF,1990,0
South Africa,ZAF,1991,0
South Africa,ZAF,1992,0
South Africa,ZAF,1993,0
South Africa,ZAF,1994,0
South Africa,ZAF,1995,0
South Africa,ZAF,1996,0
South Africa,ZAF,1997,0
South Africa,ZAF,1998,0
South Africa,ZAF,1999,0
South Africa,ZAF,2000,0
South Africa,ZAF,2001,0
South Africa,ZAF,2002,0.02121212121212096
South Africa,ZAF,2003,0.02121212121212096
South Africa,ZAF,2004,0.02121212121212096
South Africa,ZAF,2005,0.02121212121212096
South Africa,ZAF,2006,0.02121212121212096
South Africa,ZAF,2007,0.02121212121212096
South Africa,ZAF,2008,0.02121212121212096
South Africa,ZAF,2009,0.02121212121212096
South Africa,ZAF,2010,0.03417727272727232
South Africa,ZAF,2011,0.0713409090909082
South Africa,ZAF,2012,0.09489999999999892
South Africa,ZAF,2013,0.243
South Africa,ZAF,2014,1.123
South Africa,ZAF,2015,2.749
South Africa,ZAF,2016,3.274
South Korea,KOR,1965,0
South Korea,KOR,1966,0
South Korea,KOR,1967,0
South Korea,KOR,1968,0
South Korea,KOR,1969,0
South Korea,KOR,1970,0
South Korea,KOR,1971,0
South Korea,KOR,1972,0
South Korea,KOR,1973,0
South Korea,KOR,1974,0
South Korea,KOR,1975,0
South Korea,KOR,1976,0
South Korea,KOR,1977,0
South Korea,KOR,1978,0
South Korea,KOR,1979,0
South Korea,KOR,1980,0
South Korea,KOR,1981,0
South Korea,KOR,1982,0
South Korea,KOR,1983,0
South Korea,KOR,1984,0
South Korea,KOR,1985,0
South Korea,KOR,1986,0
South Korea,KOR,1987,0
South Korea,KOR,1988,0
South Korea,KOR,1989,0
South Korea,KOR,1990,0
South Korea,KOR,1991,0.0020202020202019963
South Korea,KOR,1992,0.0020202020202019963
South Korea,KOR,1993,0.0020202020202019963
South Korea,KOR,1994,0.0030303030303029943
South Korea,KOR,1995,0.0030303030303029943
South Korea,KOR,1996,0.0030303030303029943
South Korea,KOR,1997,0.004040404040403993
South Korea,KOR,1998,0.003838383838383793
South Korea,KOR,1999,0.004040404040403993
South Korea,KOR,2000,0.005050505050504991
South Korea,KOR,2001,0.006060606060605989
South Korea,KOR,2002,0.007070707070706987
South Korea,KOR,2003,0.008080808080807985
South Korea,KOR,2004,0.009872
South Korea,KOR,2005,0.014339000000000001
South Korea,KOR,2006,0.031022
South Korea,KOR,2007,0.071279
South Korea,KOR,2008,0.284315
South Korea,KOR,2009,0.566191
South Korea,KOR,2010,0.772801
South Korea,KOR,2011,0.917198
South Korea,KOR,2012,1.103227
South Korea,KOR,2013,1.605182
South Korea,KOR,2014,2.5563
South Korea,KOR,2015,3.979159
South Korea,KOR,2016,5.236650447731044
Spain,ESP,1965,0
Spain,ESP,1966,0
Spain,ESP,1967,0
Spain,ESP,1968,0
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.006060606060605989
Spain,ESP,1990,0.005757575757575707
Spain,ESP,1991,0.00671717171717165
Spain,ESP,1992,0.007676767676767594
Spain,ESP,1993,0.008636363636363538
Spain,ESP,1994,0.009595959595959483
Spain,ESP,1995,0.014393939393939245
Spain,ESP,1996,0.011515151515151369
Spain,ESP,1997,0.012474747474747314
Spain,ESP,1998,0.014393939393939245
Spain,ESP,1999,0.01616161616161597
Spain,ESP,2000,0.017272727272727075
Spain,ESP,2001,0.023030303030302738
Spain,ESP,2002,0.031
Spain,ESP,2003,0.04
Spain,ESP,2004,0.056
Spain,ESP,2005,0.078
Spain,ESP,2006,0.169
Spain,ESP,2007,0.497
Spain,ESP,2008,2.557
Spain,ESP,2009,6.066934673
Spain,ESP,2010,7.104
Spain,ESP,2011,8.679536283602364
Spain,ESP,2012,11.965909453643494
Spain,ESP,2013,12.689615795309843
Spain,ESP,2014,13.673026814443602
Spain,ESP,2015,13.877749813000001
Spain,ESP,2016,13.56037694431277
Sweden,SWE,1965,0
Sweden,SWE,1966,0
Sweden,SWE,1967,0
Sweden,SWE,1968,0
Sweden,SWE,1969,0
Sweden,SWE,1970,0
Sweden,SWE,1971,0
Sweden,SWE,1972,0
Sweden,SWE,1973,0
Sweden,SWE,1974,0
Sweden,SWE,1975,0
Sweden,SWE,1976,0
Sweden,SWE,1977,0
Sweden,SWE,1978,0
Sweden,SWE,1979,0
Sweden,SWE,1980,0
Sweden,SWE,1981,0
Sweden,SWE,1982,0
Sweden,SWE,1983,0
Sweden,SWE,1984,0
Sweden,SWE,1985,0
Sweden,SWE,1986,0
Sweden,SWE,1987,0
Sweden,SWE,1988,0
Sweden,SWE,1989,0
Sweden,SWE,1990,0
Sweden,SWE,1991,0
Sweden,SWE,1992,0
Sweden,SWE,1993,0.001
Sweden,SWE,1994,0.001
Sweden,SWE,1995,0.001
Sweden,SWE,1996,0.001
Sweden,SWE,1997,0.001
Sweden,SWE,1998,0.001
Sweden,SWE,1999,0.001
Sweden,SWE,2000,0.001
Sweden,SWE,2001,0.002
Sweden,SWE,2002,0.002
Sweden,SWE,2003,0.002
Sweden,SWE,2004,0.002
Sweden,SWE,2005,0.002
Sweden,SWE,2006,0.002
Sweden,SWE,2007,0.003
Sweden,SWE,2008,0.004
Sweden,SWE,2009,0.007
Sweden,SWE,2010,0.009
Sweden,SWE,2011,0.013
Sweden,SWE,2012,0.019
Sweden,SWE,2013,0.035
Sweden,SWE,2014,0.047
Sweden,SWE,2015,0.097
Sweden,SWE,2016,0.16942863286300763
Switzerland,CHE,1965,0
Switzerland,CHE,1966,0
Switzerland,CHE,1967,0
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0.0010101010101009982
Switzerland,CHE,1991,0.0020202020202019963
Switzerland,CHE,1992,0.0030303030303029943
Switzerland,CHE,1993,0.004040404040403993
Switzerland,CHE,1994,0.005050505050504991
Switzerland,CHE,1995,0.006060606060605989
Switzerland,CHE,1996,0.007070707070706987
Switzerland,CHE,1997,0.007070707070706987
Switzerland,CHE,1998,0.008080808080807985
Switzerland,CHE,1999,0.010101010101009982
Switzerland,CHE,2000,0.01111111111111098
Switzerland,CHE,2001,0.013131313131312976
Switzerland,CHE,2002,0.015151515151514972
Switzerland,CHE,2003,0.018181818181817966
Switzerland,CHE,2004,0.018181818181817966
Switzerland,CHE,2005,0.02121212121212096
Switzerland,CHE,2006,0.024242424242423954
Switzerland,CHE,2007,0.029292929292928947
Switzerland,CHE,2008,0.03737373737373693
Switzerland,CHE,2009,0.0545454545454538
Switzerland,CHE,2010,0.09494949494949372
Switzerland,CHE,2011,0.1696969696969675
Switzerland,CHE,2012,0.3020202020201983
Switzerland,CHE,2013,0.5050505050504991
Switzerland,CHE,2014,0.8505050505050423
Switzerland,CHE,2015,1.1303030303030148
Switzerland,CHE,2016,1.4010285759342234
Taiwan,TWN,1965,0
Taiwan,TWN,1966,0
Taiwan,TWN,1967,0
Taiwan,TWN,1968,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.00011999999999999999
Taiwan,TWN,2001,0.000264
Taiwan,TWN,2002,0.000348
Taiwan,TWN,2003,0.00046100000000000004
Taiwan,TWN,2004,0.000584
Taiwan,TWN,2005,0.0009599999999999999
Taiwan,TWN,2006,0.0014570000000000002
Taiwan,TWN,2007,0.00218
Taiwan,TWN,2008,0.004569
Taiwan,TWN,2009,0.009211
Taiwan,TWN,2010,0.02077
Taiwan,TWN,2011,0.070266324
Taiwan,TWN,2012,0.173077793
Taiwan,TWN,2013,0.337854186
Taiwan,TWN,2014,0.551709184
Taiwan,TWN,2015,0.8755159550000001
Taiwan,TWN,2016,1.13223
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.0010101010101009982
Thailand,THA,2007,0.0010101010101009982
Thailand,THA,2008,0.002828282828282795
Thailand,THA,2009,0.01
Thailand,THA,2010,0.023
Thailand,THA,2011,0.084
Thailand,THA,2012,0.461
Thailand,THA,2013,1.08
Thailand,THA,2014,1.385
Thailand,THA,2015,1.7738177107866226
Thailand,THA,2016,2.334718626394544
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
